"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Greenbrier County","WV",,"54","025",1263,160000,162200,159900,158000,154500,149900,149900,149900,152000,155000,149900,149900,148750,142000,149900,149000,154900,154900,149900,149900,142900,149900,149950,165000,172999,167900,174900,172999,169450,174900,157000,159900,165000,164750,164700,172500,185000,185000,189900,189250,184250,189900,195400,189000,185000,180000,179900,170000,185000,179900,195000,199900,190000,189200,189900,179000,178000,170000,169900,179000,164949.5,169900,169900,179900,189000,192450,189450,189900,184450,187950,189900,189000,189000,186450,185000,182250,189900,189000,198500,199900,199900,202499.5,203000,199999,190000,189000,190000,189999.5,209000,215000,189900,189900,189450,185000,189900,189450,191700,194250,190749.5,199000,225000,218000,219000,198950,189000,189450,189900,191950,179995,183250,189000,189600
"Montgomery County","KS","Coffeyville","20","125",1264,87250,88250,85450,82500,79900,79900,79900,78950,76250,77500,79500,79950,72000,75000,75000,75000,75000,79500,79950,81450,84500,82900,79900,78900,79900,79900,79500,78000,69900,69900,69900,69900,69900,67700,67500,71200,65000,69250,78500,75000,79900,79500,79000,74900,78500,76900,69900,69900,69900,75000,79500,79900,79900,79900,79900,79900,85000,79250,79250,79950,79900,78000,77900,79000,86000,85000,84000,83700,81900,79500,77200,76000,74400,74000,74750,75500,79900,79450,80000,78000,74900,74450,69900,71000,75000,72750,72500,74900,73900,76750,74900,74950,71900,69900,69900,69900,70000,67750,65950,65000,65900,65500,69900,70558.5,70000,69900,63000,61125.5,63500,65000,69000,69250
"Carlton County","MN","Duluth","27","017",1265,159900,156900,159900,164900,158000,165000,169900,169900,162900,159900,159900,149900,149900,149000,144000,148250,149900,149900,151000,149900,149900,144950,149900,139900,139900,136900,139900,149900,152900,158750,155000,158200,159700,148450,144950,142250,145000,146249.5,159900,159900,159900,163000,159900,154900,149900,139900,138950,139900,139900,139900,144900,144900,156000,159900,159900,149900,149900,149900,152450,144900,135000,140000,161500,165900,169700,169900,162500,168150,169500,167250,159900,155000,159000,164900,164950,165000,162500,162933,169500,165000,165000,154657,150000,149900,157450,155000,159900,169450,170000,170950,168500,165000,159900,169625,168500,164950,156000,165450,167000,170000,169900,184900,179900,174900,169900,165000,169900,174900,169900,174027.5,185000,187388.5
"Sagadahoc County","ME","Portland-South Portland","23","023",1266,225000,224500,222750,220000,222750,225000,219000,219000,219000,217250,210000,209000,204630,199900,205000,199000,198500,194500,199500,199900,199250,199250,199500,197500,199250,199000,215000,210000,2e+05,199000,198250,189000,189900,189900,189700,199500,179900,180000,183000,189000,189000,199900,197800,189900,189000,185000,184950,185000,181750,175000,182450,189250,2e+05,205000,205000,215000,214700,209900,209900,199500,199000,199500,210000,216450,225000,228500,230000,225000,225000,225000,229500,225000,225000,225000,234500,240000,259000,260000,278000,292000,288750,299000,292000,294000,290000,285000,267000,275000,299900,289000,292450,289000,283400,279000,284450,279950,259000,269000,239900,254950,259000,279900,279900,282500,280000,279000,285000,270000,277000,259000,264500,285000
"Isle of Wight County","VA","Virginia Beach-Norfolk-Newport News","51","093",1267,310000,299900,294500,291750,299900,299900,299900,299900,306950,3e+05,299900,289900,287000,285000,283900,285000,299000,296825.5,279900,279900,285000,271000,244995,239900,235900,229900,220900,230900,244950,247250,245000,239700,244900,247900,249900,256400,277557.5,275000,275000,271000,279950,275000,280000,258000,265000,271750,265000,262900,267000,269450,277000,286700,289900,294945,287400,280400,286200,275000,269900,269900,267025,258950,259900,259900,265000,274900,269000,274900,269800,269800,258200,259900,256500,277000,287250,295000,309990,309945,305000,299990,325000,329000,322500,325000,3e+05,312145,325000,319990,322000,319990,324900,325000,339000,339900,344950,344755,339990,341485,339990,335450,329900,325000,323485,322990,323945,318450,315000,309900,307450,319972.5,325322.5,329900
"Seneca County","NY","Seneca Falls","36","099",1268,149900,149900,149900,145250,145500,145500,154900,159000,159900,159000,159000,155000,152450,157000,154900,144900,149000,149450,155000,162900,164950,164950,183500,169900,194000,198000,198900,166000,169000,169500,162950,159900,147450,147450,169900,169700,165900,147200,139900,149900,149900,148750,148750,140000,140000,139950,134450,136700,139900,136950,144900,144900,149900,139900,139000,139900,129900,137500,134950,133950,125000,119950,125000,129900,135500,129900,129900,133750,129900,136500,135700,127450,120000,138000,139900,144500,149900,147000,139900,139900,139900,134900,133000,129900,129000,129900,129900,149987,135000,135450,132000,139900,140000,140000,139900,139900,138500,124900,139950,139950,140000,149900,149900,159000,149900,149450,139900,144950,132000,139900,140000,141200
"Hopkins County","TX","Sulphur Springs","48","223",1269,127900,125000,126250,129000,127500,123000,123000,125000,125000,128250,126250,123700,124900,129900,129950,139900,159900,139900,139500,130950,125000,129000,129000,129000,134000,138450,129900,129900,137400,137450,149500,143950,139450,135950,145000,139900,143450,148968,139450,139000,139000,139450,144975,142125,139900,132425,135950,134900,131000,129450,125500,127250,132900,149900,139900,139900,139900,139900,139900,145000,149900,139000,139950,148936,149000,149000,147450,156000,164900,161000,159900,150600,159900,169500,175000,169000,165000,174900,174999,169950,164750,168000,168000,171450,179000,175000,189500,187250,178500,176749.5,175999,176250,172250,167737.5,155000,166500,169000,169000,165000,169900,174900,190000,179900,177000,179900,177250,189000,179000,179900,179500,188750,191250
"Chambers County","TX","Houston-The Woodlands-Sugar Land","48","071",1270,184245,181995,179000,179900,179900,174950,174950,179900,179989.5,183000,183480,179965,179900,174950,174990,174900,174450,176950,179900,183950,194250,192495,193745,194975,193745,195000,199900,199900,199900,201450,199975,199500,199900,199500,199000,195000,198982,199900,202950,203990,210950,221065,219000,219000,217000,215000,219900,224945,219975,229900,226495,234900,219950,223970,239000,245973,257950,249900,249999.5,249900,249900,260000,268250,255625,256775,245000,254250,256950,256950,259900,262950,264073,260950,273030.5,264250,264250,260475,245000,242800,239282.5,254475,272500,283725,289900,289000,279706,289900,290996,284950,290996,283950,286550,286550,276033.5,277268.5,277000,270950,270688,270950,275000,279251,289995,299000,295000,280350,281679.5,288000,288787,299000,295000,289950,294950
"Hill County","TX",,"48","217",1271,139900,139900,141250,138950,138500,138000,135500,130000,129900,125000,129250,130000,135000,119950,129450,125000,125000,128950,135000,137250,139900,139500,129450,128000,120000,119900,119950,119900,120000,129250,130000,129500,129900,134900,133650,132700,129000,129900,129900,134000,134900,139450,139500,145000,147900,149000,149900,149900,141000,147500,149950,154550,159900,142950,149700,149900,159900,147200,149900,143750,129900,130000,132500,137500,139900,137500,144000,142200,139900,139900,139900,144949.5,145000,145000,154000,157500,168200,167900,159500,149900,149900,149950,149900,149900,149900,149900,152500,159950,169900,164950,169000,168900,158500,158000,163700,156000,157750,160000,164300,166250,166250,169900,179000,182450,174900,174900,178200,188500,169800,183700,189900,193900
"Weakley County","TN","Martin","47","183",1272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119000,99900,109950,112000,101250,109000,108000,111000,110000,111000,110000,114900,119450,121700,123950,115900,129500,123950,123950,127450,117400,115000,115000,121400,125000,119000,119950,121000,123900,123650,116000,116950,112000,115000,118500,119900,123000,126900,124900,127650,129900,134900,134900,128400,129700,115000,135000,137400
"Howard County","TX","Big Spring","48","227",1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128500,120000,123000,119000,1e+05,112250,115000,102000,99500,115450,129900,129900,142900,139950,139900,139000,134450,129950,135000,132000,130000,134999.5,134700,132300,143950,137900,137900,145000,145000,149700,151000,147500,145000,145000,145000,134900,137500,149000,151000,145000,146000,149900,148700,152875,150000,155000,169900,162500,158450,159950,157000,159000,159000,150000,156175,145000,150000,145500,144950,139900,148000,157000,159000,159100,155900,154900,149999,149999,149000,139500,140000,145000,159000,159900,159900,159900,159600,159000,155000,140000,157450,155900,164900,169900
"Bureau County","IL","Ottawa-Peru","17","011",1274,119700,119900,120000,125000,120000,128450,120000,117000,119000,118000,120950,117000,114750,114250,114000,99900,105000,109999,109000,114000,112000,106450,99700,97500,95000,99000,95000,95000,99000,99000,99000,105000,105000,105900,109900,99500,97250,95000,97250,99500,103500,97750,93000,91000,86000,85000,86900,84950,84950,91900,89000,88900,89000,94700,94900,98950,98500,99500,107950,109175,99625,99450,99500,99900,99900,99900,99949.5,104900,104000,105000,105000,104750,105000,105750,105000,108950,99900,99900,99900,102100,104900,107750,99999,99900,99000,99500,99500,99250,102000,105000,102500,105000,105000,105000,114900,103000,104000,104900,103000,104000,104900,109500,109500,107000,104950,107500,110000,99500,99000,99950,107200,117900
"Clarendon County","SC",,"45","027",1275,167750,162400,165000,156900,159000,159900,159900,159900,166700,164000,159700,158000,150000,155000,159900,169900,169900,164900,162750,162000,160950,164900,157250,157250,155000,155000,149900,149900,149900,149900,149900,149950,149900,154900,156000,152700,157250,157950,159900,159900,158500,159900,159900,159000,155000,150000,159900,159900,159900,159250,159900,163700,159900,159000,159900,154950,164950,159833,159833,165000,162900,163900,165000,169000,170000,175000,183900,179900,189000,184500,191250,189000,189000,189450,195000,199000,189450,189900,193650,189000,179900,177000,175000,175000,174900,174900,174900,168900,163700,165900,175000,179450,184900,182000,185000,185000,189000,189900,189900,189900,191700,204400,197500,195500,189900,199450,189000,185000,189000,198250,199000,197700
"Madison County","NE","Norfolk","31","119",1276,,,,,,,,,,,,,,,,,,,,,,,,,,,107900,114900,124900,115000,119625,117900,115000,114700,119600,111750,114475,124925,117450,117900,109950,109950,113475,116450,119900,124950,124900,129900,124000,132500,139725,139000,139000,139950,145000,134900,132000,134900,133950,129900,129900,129500,145000,148500,144950,149700,147200,159000,149950,149900,159900,157725,154950,154900,149900,161950,175950,187000,176200,174000,174900,174975,179000,179000,175500,173700,183500,177350,174450,177900,179900,174500,179925,178750,172500,176900,185900,185900,189900,189000,193100,192550,189937.5,194500,189000,184950,182995,179875,178500,184900,185400,189900
"Pulaski County","VA","Blacksburg-Christiansburg-Radford","51","155",1277,,,,,,,,,,,,,,,,152400,154900,153900,160000,159900,160000,152450,139950,139900,148700,139900,147000,149700,149900,152000,156250,155000,147000,144900,147000,139900,149900,151950,159700,162500,164900,153000,149900,149900,149925,149900,145000,134900,153950,152500,148950,158000,149900,145000,144575,142500,142500,148900,142500,142500,140350,148900,152900,159000,150000,149250,139000,145950,139900,138900,135000,134375,129975,133750,149900,148700,164900,179700,169950,162000,149450,149999,129900,130000,124950,124950,141200,149900,150000,155500,159900,167000,168000,164900,166250,164900,149900,159900,154900,169000,169900,169225,160950,166975,168975,168225,167500,169500,173700,169500,179900,163880
"Lincoln County","MS","Brookhaven","28","085",1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000,160500,160500,169000,167000,167000,182450,169000,169450,161500,150250,148500,150000,163500,157000,159500,164250,159500,169900,179900,188000,182997.5,177997.5,169900,178599
"De Soto County","FL","Arcadia","12","027",1279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209500,215500,215200,219900,199450,204500,215000,207250,217250,215250,232450,219999,210000,199999,220500,218500,216750,220000,224750,225000,210940,199900,199000,198950,196700
"Christian County","IL","Taylorville","17","021",1280,,,,,,,,,,,,,,83700,74900,81700,89900,88450,85000,90000,92900,94950,92900,90000,94950,97000,107400,91950,91450,86900,79949.5,87900,89900,94900,88900,84900,88200,86950,87000,82450,79500,79900,74950,75000,75000,75000,76500,82950,79900,80900,89900,84900,85000,88950,85000,85000,82900,79900,79900,78450,79900,85200,85450,82900,93900,89500,89900,91950,89900,90000,89900,90000,84900,79900,79900,79900,83900,83900,84700,85000,89900,89900,88500,87500,87700,84900,84900,83700,87900,89900,82000,86950,89000,87900,85900,86250,86250,88000,87500,87500,87700,94900,89900,89900,89000,89900,89900,89000,84900,81450,80000,80000
"Panola County","MS",,"28","107",1281,139000,129900,138550,138750,129900,129500,129900,129450,128250,124700,134000,126250,124950,123950,117700,119900,122000,114750,123900,120000,120000,113000,122500,124000,127250,124250,124000,126900,125950,132950,135000,130000,129000,129000,129000,136450,134950,132400,127450,129900,129900,129900,130000,134999,139512.5,136999.5,129950,129900,130000,137900,148500,149000,154000,149500,148000,137750,139950,133950,129750,125000,129000,129900,139500,131750,139500,139900,148000,140000,139500,139000,140000,142000,154450,148500,139500,150000,154900,149900,150000,149900,149000,149450,149000,139000,139750,139000,140000,142000,148450,157250,147000,145000,145000,147000,145000,145000,139900,138500,138500,136250,145000,142500,135000,142500,139000,135000,138500,135000,131000,135000,135000,151999.5
"Clark County","WI",,"55","019",1282,99900,104900,99900,99900,109900,115900,115900,114900,115750,118950,118900,109900,115000,99000,113700,118900,119950,128950,119900,114950,110000,114900,116250,111250,105950,108250,109700,114950,119900,122500,119900,118400,114900,110000,110900,105000,102400,99900,99900,107200,119900,125000,119900,114900,114200,113500,110000,105900,102700,1e+05,104900,114750,124900,119900,119000,119000,110000,119500,122450,119000,117900,116450,119000,114900,113000,114900,114900,114950,114900,114900,114900,109450,103700,99900,103900,109900,113450,117200,109900,114900,109950,110000,109900,104900,104900,104900,112500,118000,112250,112000,110000,109900,104750,98500,104500,95000,99900,94950,109500,119000,123447.5,132250,125000,125000,119900,113700,109900,109450,114000,115000,112000,128700
"Harvey County","KS","Wichita","20","079",1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,139900,139900,136350,124950,119950,127950,124900,114900,114900,112000,110500,122250,119000,127500,120950,118592,124700,123200,116950,117900,117950,118000,115000,115000,129900,120000,120000,122250,121000,127250,133500,138000,138250,140000,139900,147250,139900,135000,135000,135500,146500,144900,125700,114950,114950,132450,134900,135000,137900
"McClain County","OK","Oklahoma City","40","087",1284,169900,169000,164900,159700,168900,171700,167450,174200,170000,169900,174900,169900,164900,164900,170000,169900,178900,179900,178900,179900,176950,169900,174995,169000,166900,171900,172000,174900,174900,189500,169900,160000,169900,165000,169500,169250,169900,178000,169900,169450,174900,172000,177000,177951,174700,174000,174900,175000,178875,189900,184979.5,189900,179900,183931.5,195295,195750,199900,203950,211900,235750,229900,229000,215900,219950,222450,218080,215000,2e+05,205000,200010,205000,209950,215000,215000,201848,225900,213750,210000,209900,204950,199900,190003,199900,204875,219950,229900,219900,213760,228200,228950,225000,218760.5,228750,224450,219900,248450,240000,249970,239950,235000,235000,239900,257940,228063,229900,229000,228250,227500,221499.5,203255,214900,214900
"Putnam County","OH",,"39","137",1285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,129900,129900,128000,127250,128500,132400,129250,127000,123700,119500,119750,121000,122000,119500,119750,129000,129000,114000,114500,114000,127250,125000,129500,129700,125750,129000,130900,130900,134500,134700,119900,126000,129900,129900,127450,125000,127900,128450,127900,127900,125000,119900,112000,125000,119900,122500,119000,108000,109000,109450,114900,114950,118000,118950,114900,115900,119900,124900,127500,119900,120000,121450,120000,130000,135000
"Lincoln County","ME",,"23","015",1286,261325,265000,259700,259000,269000,268750,269000,259000,255000,250000,252000,249900,244500,245000,249000,250000,255000,254900,262450,258500,259900,262450,269500,265250,251250,265000,265000,275000,269000,267000,269500,275000,269500,239000,239500,239000,248000,249000,245000,249000,250000,257000,250000,250000,260000,259900,249500,249000,239500,239000,245450,244950,245450,249700,249900,250000,249000,249450,249000,249000,249000,249000,249450,250000,255000,252500,269000,274900,255000,275000,275000,277000,265000,255500,265000,279900,285000,289000,294000,287000,279000,279500,284900,278950,269500,272400,268000,289000,299000,299900,295000,298000,299000,295000,295000,298000,277250,289000,299000,325000,319000,309000,299000,299000,310000,310000,324900,325000,324950,315000,327950,339000
"Adams County","IN","Decatur","18","001",1287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,102199.5,96900,94900,94900,93500,89900,89900,89900,85100,92700,87400,94500,89900,88100,93500,94500,96200,94500,94500,89900,86500,84250,87500,87500,87500,93700,99000,99900,99000,85000,87500,84900,84900,86400,89000,92400,89700,97450,90000,89400,104900,99900,99500,100900,108900,97000,89900,98000,99950,110000,117500,105000,107450,114900,115000,109900,116250,115000,114500,109500,108487,112450
"Geary County","KS","Junction City","20","061",1288,142200,147388.5,148900,142900,145250,145250,142000,143937.5,143000,139900,139900,139900,144900,139950,140000,147500,145000,147900,149900,144350,146700,147900,145000,144900,149900,141900,146900,142000,144900,153450,149900,145000,144900,139900,139900,139900,135500,134900,136500,137700,139900,139900,139450,138000,137250,139900,139900,140000,140750,142900,142900,140500,144450,139900,136950,136450,130000,126000,129900,129900,130625,134900,129997.5,135450,134950,134900,134900,134900,134900,130000,129900,129500,126900,130000,129900,135000,135900,137500,134900,134900,134900,134900,134500,129900,134900,129900,134900,132000,132000,133250,132500,124900,117250,117900,119250,119900,123000,127749.5,129000,129900,131250,129900,131250,134900,134900,132500,129500,128375,129900,129900,129900,129900
"Lawrence County","AL","Decatur","01","079",1289,129900,124900,122000,114900,119900,119900,119900,119900,119900,125000,128000,125000,119200,119900,124900,124900,124700,124500,128097,122000,125000,123000,124900,124700,129900,124950,124900,112450,124700,119900,119900,124700,124200,119900,119900,121900,119400,120450,121000,126450,133960,122950,127900,129900,139900,139900,137450,125150,132200,124900,129900,125700,119900,124900,125000,129900,129900,129900,123900,120000,119900,125900,122950,129900,134500,138500,132250,139900,139900,138750,139450,139900,126900,130500,138200,134900,135200,149000,129900,129900,123900,120000,124900,128900,128400,118400,110900,116900,137400,139900,139900,129900,129900,129900,129900,129900,139800,134875,128700,129950,131250,132500,127950,129900,127250,127000,126000,129900,133900,131950,142575,147500
"Lincoln County","OK","Oklahoma City","40","081",1290,99900,92450,89900,99900,94900,99900,106950,103500,112500,104900,113250,114000,1e+05,116500,117750,115000,110000,105000,105500,99000,99000,99499.5,103750,99950,106000,99900,108000,116000,116000,119900,119900,120000,119999,120000,119999,119900,119500,117900,118000,115000,114900,115000,114900,112000,112000,111500,112000,116700,116250,112000,108000,111999.5,113000,113700,110400,110000,110000,117900,114950,113900,115000,112900,119900,124400,139450,129900,129900,134000,134900,130000,129900,123900,122700,109900,109950,119900,123600,134500,148500,149250,150000,147500,145000,149250,146250,138950,138250,145000,139950,130000,129950,135000,153000,159900,159000,158500,161950,159900,164450,175000,165000,159000,164000,155000,150000,139000,128500,130000,139900,139900,139950,139450
"Effingham County","IL","Effingham","17","049",1291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169450,165450,162450,154900,149900,149900,159900,168000,168950,159900,159900,159900,165000,172450,172900,180950,165450,159900,149900,149900,157375,159000,149500,158375,164950,159900,171000,172000,162400,154900,153950,158950,149900,164350,164350,169900,169000,164950,162400,164900,154900,159000,157400,157950,164900,170000,156900,159900,166036,166036,158500,158000,155000,157950,156900,155900,149450,144900,152500,151950,154200
"Chambers County","AL","Valley","01","017",1292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,87400,84900,79950,79900,79900,79900,76950,77400,78900,78900,79900,72000,75000,79900,79900,75450,84950,88000,86500,86500,95000,93750,94000,90000,96250,87450,85000,92900,92400,84900,96500,107900,97500,96000,89950,86900,82000,80000,77500,79900,79500,79500,80000,80000,80000,78950,83700,85000,91471,94500,95000,99900
